date,close,log_return,simple_return,forecast_log_return,forecast_volatility,split,forecast_return_p05,forecast_return_p50,forecast_return_p95,ito_drift_annual,previous_close,forecast_close,forecast_close_p05,forecast_close_p95,direction_actual,direction_forecast,signal,turnover,strategy_return,benchmark_return,strategy_equity,benchmark_equity,point_change,strategy_points,benchmark_points,strategy_cumulative_points,benchmark_cumulative_points,entry,exit,signal_name
2020-06-08,899.92,0.015340643704826462,0.015458915393468775,0.00014731383056523816,0.009016855180612609,test,-0.014327049027690582,0.00018032405114493994,0.014825155462866519,0.04737481590664174,886.22,886.3505620794875,873.613604470299,899.4562213677807,1,1,0,0.0,0.0,0.015458915393468775,1.0,1.0787691348701163,13.699999999999932,0.0,13.699999999999932,0.0,65.70999999999992,0,0,ito_bayes_garch
2020-06-09,898.68,-0.0013788504352945097,-0.0013779002578007127,0.00021525292401317276,0.010282341686713195,test,-0.016625918485318116,0.0003189165538936578,0.016930831585071183,0.06756855196887133,899.92,900.1137312612401,885.0816954577937,915.286107388138,0,1,1,1.0,-0.0018779002578007127,-0.0013779002578007127,0.9981220997421993,1.0772826986010713,-1.240000000000009,-1.689960000000009,-1.240000000000009,-1.689960000000009,64.46999999999991,1,0,ito_bayes_garch
2020-06-10,900.0,0.0014677432750351826,0.0014688209373747707,0.0005622196889009712,0.009576817972264237,test,-0.014872845643637007,0.00041981999956846835,0.016662358349560074,0.15323915418915557,898.68,899.1853976489633,885.4129748419347,913.7795761308649,1,1,1,0.0,0.0014688209373747707,0.0014688209373747707,0.9995881623803572,1.078865033984248,1.32000000000005,1.32000000000005,1.32000000000005,-0.369959999999959,65.78999999999996,0,0,ito_bayes_garch
2020-06-11,867.37,-0.03692911864059578,-0.036255555555555596,0.0005936224752921278,0.008917455924315299,test,-0.013314874078140478,0.0008421637322422351,0.01593369547057841,0.15961761244829514,900.0,900.5344188335847,888.0960390665912,914.4551823347937,0,1,1,0.0,-0.036255555555555596,-0.036255555555555596,0.9633475382265004,1.0397501828076858,-32.629999999999995,-32.629999999999995,-32.629999999999995,-32.99995999999995,33.15999999999997,0,0,ito_bayes_garch
2020-06-12,863.52,-0.004448585813382699,-0.004438705512065266,0.0005556431547519343,0.01725148882440505,test,-0.028536759097918876,0.0002253345788502623,0.027984436080466534,0.17758363933825178,867.37,867.85208212355,842.9679055642221,891.9856818951976,0,1,1,0.0,-0.004438705512065266,-0.004438705512065266,0.95907152219854,1.0351350379400865,-3.8500000000000227,-3.8500000000000227,-3.8500000000000227,-36.849959999999975,29.309999999999945,0,0,ito_bayes_garch
2020-06-15,832.47,-0.036619873701082994,-0.0359574763757643,0.0007955661598432882,0.01595086286651737,test,-0.025349674978581257,0.0004225217350952407,0.02665488985926324,0.232572516049625,863.52,864.2072606347512,841.9051705852509,886.8465324924537,0,1,1,0.0,-0.0359574763757643,-0.0359574763757643,0.9245857305964177,0.99791419426763,-31.049999999999955,-31.049999999999955,-31.049999999999955,-67.89995999999994,-1.740000000000009,0,0,ito_bayes_garch
2020-06-16,856.13,0.028025048600418323,0.028421444616622882,0.0006236180566474085,0.02094806099304108,test,-0.034714595087033354,0.0008124322908430763,0.03495810428714325,0.21253360110249703,832.47,832.9893052308469,804.066992797124,862.0862205110708,1,1,1,0.0,0.028421444616622882,0.028421444616622882,0.9508637927318836,1.0262763572721492,23.659999999999968,23.659999999999968,23.659999999999968,-44.23995999999997,21.91999999999996,0,0,ito_bayes_garch
2020-06-17,854.44,-0.0019759501801939194,-0.001973999275810878,0.0008763797863252247,0.022097721656193337,test,-0.03531066150599942,0.001740689877269015,0.036483028910562015,0.2824585779478016,856.13,856.8806238942282,826.4269860848943,887.9409674452697,0,1,1,0.0,-0.001973999275810878,-0.001973999275810878,0.948986788293636,1.024250488486112,-1.6899999999999409,-1.6899999999999409,-1.6899999999999409,-45.92995999999991,20.230000000000018,0,0,ito_bayes_garch
2020-06-18,855.27,0.0009709249699696443,0.0009713964702027233,0.0008720761807550323,0.02023998992551023,test,-0.033311504312263936,0.0009893236078683124,0.035003065024951555,0.2714183701090252,854.44,855.1854617743683,826.4461652096963,884.8776161545663,1,1,1,0.0,0.0009713964702027233,0.0009713964702027233,0.9499086307100535,1.025245441795231,0.8299999999999272,0.8299999999999272,0.8299999999999272,-45.09995999999998,21.059999999999945,0,0,ito_bayes_garch
2020-06-19,868.56,0.015419459364153454,0.015538952611455992,0.0009184489917047421,0.018529646139531772,test,-0.029733172854324624,0.0005876935712606124,0.03221468377484987,0.2747259907624117,855.27,856.0558827104826,830.2144456772245,883.2708503295391,1,1,1,0.0,0.015538952611455992,0.015538952611455992,0.96466921590787,1.0411766821303985,13.289999999999964,13.289999999999964,13.289999999999964,-31.809960000000018,34.34999999999991,0,0,ito_bayes_garch
2020-06-22,871.28,0.0031267268438339713,0.003131620152896808,0.0011159859677459126,0.01798825389052281,test,-0.027910725771261004,0.0008144822278457631,0.02989122845306378,0.3220090455953746,868.56,869.52984183643,844.6530422519952,894.914243509856,1,1,1,0.0,0.003131620152896808,0.003131620152896808,0.9676901934652863,1.0444372520108842,2.7200000000000273,2.7200000000000273,2.7200000000000273,-29.08995999999999,37.069999999999936,0,0,ito_bayes_garch
2020-06-23,868.2,-0.0035412919019375266,-0.0035350289229638676,0.0012977206701755635,0.01652103012504512,test,-0.02661429443488665,0.0007681464236772692,0.02934449767532628,0.3614220205688534,871.28,872.4114120351206,848.3973509956228,897.226099745219,0,1,1,0.0,-0.0035350289229638676,-0.0035350289229638676,0.964269380642918,1.0407451361168047,-3.0799999999999272,-3.0799999999999272,-3.0799999999999272,-32.16995999999992,33.99000000000001,0,0,ito_bayes_garch
2020-06-24,859.71,-0.009826979788106982,-0.009778852798894233,0.001618381864479488,0.015258686298420646,test,-0.02273420320650037,0.0016112224946099995,0.025819198964067425,0.4371757345593423,868.2,869.6062167256387,848.6848361438382,890.9081197913316,0,1,1,0.0,-0.009778852798894233,-0.009778852798894233,0.95483993231113,1.0305678426295535,-8.490000000000009,-8.490000000000009,-8.490000000000009,-40.65995999999993,25.5,0,0,ito_bayes_garch
2020-06-25,854.59,-0.005973301316686275,-0.005955496620953626,0.0015753876134443384,0.014646705739098643,test,-0.02125969348931423,0.0016336433768276222,0.026131184145927015,0.4240362961552413,859.71,861.06544387957,841.6257429217592,882.4713354675351,0,1,1,0.0,-0.005955496620953626,-0.005955496620953626,0.9491533863206995,1.0244302993251098,-5.1200000000000045,-5.1200000000000045,-5.1200000000000045,-45.77995999999993,20.379999999999995,0,0,ito_bayes_garch
2020-06-26,851.98,-0.003058769385311244,-0.0030540961162662805,0.0012988493378782713,0.01373441445639321,test,-0.021414913747819654,0.0010917024155653059,0.024067211134320813,0.35108979415508995,854.59,855.7007048186191,836.4835943765678,875.4070978929782,0,1,1,0.0,-0.0030540961162662805,-0.0030540961162662805,0.9462545806497964,1.0213015907265555,-2.6100000000000136,-2.6100000000000136,-2.6100000000000136,-48.389959999999945,17.769999999999982,0,0,ito_bayes_garch
2020-06-29,829.36,-0.02690873336053201,-0.0265499190121834,0.0012959179505033877,0.012737671870167503,test,-0.019465919604688756,0.0009764005364307079,0.021480247895261158,0.34703175225541594,851.98,853.0848118936336,835.5558005095934,870.4787087552065,0,1,1,0.0,-0.0265499190121834,-0.0265499190121834,0.9211315981686368,0.9941861162057514,-22.620000000000005,-22.620000000000005,-22.620000000000005,-71.00995999999995,-4.850000000000023,0,0,ito_bayes_garch
2020-06-30,825.11,-0.005137608234941027,-0.005124433297964748,0.0011138168195878402,0.01616409630930955,test,-0.02452724890335818,0.0010046650732060502,0.026105758660580906,0.3136104040623903,829.36,830.2842697555401,809.2655193829978,851.296156206511,0,1,1,0.0,-0.005124433297964748,-0.005124433297964748,0.916411320735174,0.9890914757674923,-4.25,-4.25,-4.25,-75.25995999999995,-9.100000000000023,0,0,ito_bayes_garch
2020-07-01,843.49,0.02203133577127936,0.02227581776975196,0.0013646287788501362,0.015022118428505269,test,-0.023420127344702103,0.0017153966790327251,0.025362299483570012,0.3723246142649175,825.11,826.2367374660513,806.0103498548904,846.3043191770596,1,1,1,0.0,0.02227581776975196,0.02227581776975196,0.9368251323180083,1.011124297239304,18.379999999999995,18.379999999999995,18.379999999999995,-56.879959999999954,9.279999999999973,0,0,ito_bayes_garch
2020-07-02,842.38,-0.0013168277036763598,-0.0013159610665212096,0.00139559515312448,0.016266382920679816,test,-0.02455632197829907,0.00139918830913638,0.029132368160905753,0.38503627920978556,843.49,844.6679923647297,823.0292366855624,868.4242953130458,0,1,1,0.0,-0.0013159610665212096,-0.0013159610665212096,0.9355923069177393,1.0097936970307235,-1.1100000000000136,-1.1100000000000136,-1.1100000000000136,-57.98995999999997,8.169999999999959,0,0,ito_bayes_garch
2020-07-03,847.61,0.0061894054949620525,0.006208599444431195,0.0013302243029978897,0.014953537980953325,test,-0.02517488493070476,0.00033046626966028874,0.02503095534829039,0.36339519502909035,842.38,843.5012999732523,821.4378940227883,863.7316879287735,1,1,1,0.0,0.006208599444431195,0.006208599444431195,0.9414010247946829,1.0160631016170987,5.230000000000018,5.230000000000018,5.230000000000018,-52.75995999999995,13.399999999999977,0,0,ito_bayes_garch
2020-07-06,861.16,0.015859693250646956,0.015986125694600117,0.0011923750547648787,0.01392586212820476,test,-0.021055066359140888,0.001422254854729807,0.0237060424270708,0.3249189939876569,847.61,848.6212718079928,829.9500829710282,867.9435402671002,1,1,1,0.0,0.015986125694600117,0.015986125694600117,0.9564503799060761,1.0323060140731948,13.549999999999955,13.549999999999955,13.549999999999955,-39.209959999999995,26.949999999999932,0,0,ito_bayes_garch
2020-07-07,863.42,0.0026209294943848604,0.0026243671327046414,0.0010274186892986039,0.01420529377762655,test,-0.02250569187657861,0.0013394332560386268,0.024519979447097984,0.28433925884344013,861.16,862.0452265497574,841.9954628735198,882.5366317756782,1,1,1,0.0,0.0026243671327046414,0.0026243671327046414,0.9589604568471645,1.0350151640474219,2.259999999999991,2.259999999999991,2.259999999999991,-36.949960000000004,29.209999999999923,0,0,ito_bayes_garch
2020-07-08,864.5,0.0012500580358327795,0.0012508396840471558,0.0009393519036088714,0.013095398243988164,test,-0.02097121486326341,0.0014187416726897165,0.022110222108034528,0.2583314066535188,863.42,864.2314362730514,845.5015759167553,882.7230186175227,1,1,1,0.0,0.0012508396840471558,0.0012508396840471558,0.9601599626420209,1.036309802088203,1.080000000000041,1.080000000000041,1.080000000000041,-35.86995999999996,30.289999999999964,0,0,ito_bayes_garch
2020-07-09,876.46,0.013739762144106216,0.013834586466165533,0.0009386872856680617,0.012074096428557371,test,-0.019059516132458734,0.0005689391734421043,0.019638515966186456,0.25492969133163484,864.5,865.3118761477544,848.179076818394,881.6453001440929,1,1,1,0.0,0.013834586466165533,0.013834586466165533,0.9734433786665422,1.050646719650927,11.960000000000036,11.960000000000036,11.960000000000036,-23.909959999999927,42.25,0,0,ito_bayes_garch
2020-07-10,871.21,-0.006008017294008461,-0.005990005248385555,0.0009234230928971686,0.012335262891622982,test,-0.019490054099348692,0.0007280017448256459,0.020965811919209976,0.2518818798503235,876.46,877.2697172022446,859.5431379652008,895.0296795081634,0,1,1,0.0,-0.005990005248385555,-0.005990005248385555,0.9676124477193234,1.044353340286019,-5.25,-5.25,-5.25,-29.159959999999927,37.0,0,0,ito_bayes_garch
2020-07-13,868.72,-0.0028621860647985997,-0.0028580939153590723,0.0009195514058167775,0.011700042404896478,test,-0.018513304806482177,0.0005415975577438741,0.01930756639852048,0.2489839829425623,871.21,872.0114908297945,855.2294069476616,888.1943808328759,0,1,1,0.0,-0.0028580939153590723,-0.0028580939153590723,0.9648469204700711,1.0413684803586627,-2.490000000000009,-2.490000000000009,-2.490000000000009,-31.649959999999936,34.50999999999999,0,0,ito_bayes_garch
2020-07-14,868.11,-0.0007024291670241212,-0.0007021825214108546,0.0008458201940504852,0.010909244020620804,test,-0.016449814157542375,0.0009542653970579883,0.019794654083529196,0.22815412050322187,868.72,869.4550917528757,854.5466118497794,886.0873350090858,0,1,1,0.0,-0.0007021825214108546,-0.0007021825214108546,0.96416942182668,1.0406372496134066,-0.6100000000000136,-0.6100000000000136,-0.6100000000000136,-32.25995999999995,33.89999999999998,0,0,ito_bayes_garch
2020-07-15,869.91,0.002071323280004478,0.002073469951964668,0.0008022277284130134,0.01012203158250311,test,-0.015305319712160127,0.0007856215239292377,0.017451937202552097,0.21508647439189083,868.11,868.8067013325117,854.9244607464019,883.3931738017689,1,1,1,0.0,0.002073469951964668,0.002073469951964668,0.9661685981514407,1.0427949796813751,1.7999999999999545,1.7999999999999545,1.7999999999999545,-30.459959999999995,35.69999999999993,0,0,ito_bayes_garch
2020-07-16,876.83,0.007923372915262128,0.007954845903599406,0.000772153114804917,0.00941975159038047,test,-0.01597212578724062,0.000549281983719918,0.01642179153164092,0.20578153696386747,869.91,870.5819631119184,856.1260604966624,884.3134219821244,1,1,1,0.0,0.007954845903599406,0.007954845903599406,0.9738543204666321,1.0510902530537876,6.920000000000073,6.920000000000073,6.920000000000073,-23.539959999999923,42.620000000000005,0,0,ito_bayes_garch
2020-07-17,872.02,-0.00550077151111239,-0.0054856699702336975,0.0008195196994880677,0.009251846578405554,test,-0.014768554280762649,0.0010597858958655449,0.015982618944082774,0.2173192706826451,876.83,877.5488739835638,863.9756423275368,890.9566293230519,0,1,1,0.0,-0.0054856699702336975,-0.0054856699702336975,0.9685120770654659,1.045324318816605,-4.810000000000059,-4.810000000000059,-4.810000000000059,-28.34995999999998,37.809999999999945,0,0,ito_bayes_garch
2020-07-20,861.4,-0.012253386805764599,-0.012178619756427644,0.0006955207542871964,0.008976577014372789,test,-0.01432660085479786,0.00034699863764401935,0.015896355138592968,0.18543711188721837,872.02,872.6267189765153,859.6159833813292,885.9927028979781,0,1,1,0.0,-0.012178619756427644,-0.012178619756427644,0.9567169367493776,1.0325937114155908,-10.620000000000005,-10.620000000000005,-10.620000000000005,-38.969959999999986,27.18999999999994,0,0,ito_bayes_garch
2020-07-21,861.69,0.0003366045914470206,0.00033666124912934414,0.0006193547180832247,0.009864504769582623,test,-0.01581054210394808,0.0005009566326665137,0.01690903928174777,0.16834229221977848,861.4,861.9336774049063,847.8878973365319,876.0892873157085,1,1,1,0.0,0.00033666124912934414,0.00033666124912934414,0.9570390262683669,1.032941345704319,0.2900000000000773,0.2900000000000773,0.2900000000000773,-38.67995999999991,27.480000000000018,0,0,ito_bayes_garch
2020-07-22,855.08,-0.007700545400377123,-0.0076709721593613,0.0007951160183917619,0.009170123353255068,test,-0.015238985103524153,0.0004408623408367902,0.015524247997760561,0.2109707249754113,861.69,862.3754159783892,848.6582663159172,875.1714632927648,0,1,1,0.0,-0.0076709721593613,-0.0076709721593613,0.94969760654244,1.025017681399168,-6.610000000000014,-6.610000000000014,-6.610000000000014,-45.28995999999992,20.870000000000005,0,0,ito_bayes_garch
2020-07-23,856.75,0.0019511289436380252,0.0019530336342796772,0.0007263415262721803,0.009189913716672216,test,-0.014442490882766714,0.0008984299982243453,0.01499983150844105,0.19368384955500503,855.08,855.7013057250438,842.8192657839472,868.0027330404631,1,1,1,0.0,0.0019530336342796772,0.0019530336342796772,0.9515523979104122,1.027019575406672,1.669999999999959,1.669999999999959,1.669999999999959,-43.61995999999996,22.539999999999964,0,0,ito_bayes_garch
2020-07-24,829.16,-0.03273302062340733,-0.032203093084330336,0.0007415967412125945,0.0085829214309229,test,-0.01295576253109998,0.0007931847937019425,0.014827403868876293,0.19617054065331904,856.75,857.3855986578508,845.7217444404922,869.548024532244,0,1,1,0.0,-0.032203093084330336,-0.032203093084330336,0.9209094674658855,0.9939463684204215,-27.590000000000032,-27.590000000000032,-27.590000000000032,-71.20996,-5.050000000000068,0,0,ito_bayes_garch
2020-07-27,785.17,-0.054512885285190826,-0.05305369289401318,0.0005266658657488544,0.015642813763371826,test,-0.026331901726583107,0.0003798769974275535,0.025849327316467455,0.16359516246953443,829.16,829.5968052843643,807.6115907309526,850.8726479121838,0,1,1,0.0,-0.05305369289401318,-0.05305369289401318,0.8720518193957613,0.9412138430371247,-43.99000000000001,-43.99000000000001,-43.99000000000001,-115.19996,-49.04000000000008,0,0,ito_bayes_garch
2020-07-28,813.36,0.0352735611207855,0.03590305284205986,0.0002640938348934152,0.02641212257345083,test,-0.04309777753596425,0.0010601228681193656,0.04368867053833735,0.15466246884392582,785.17,785.3773859398119,752.0497489724705,820.233393011965,1,1,0,1.0,-0.0005,0.03590305284205986,0.8716157934860634,0.9750062933793648,28.190000000000055,-0.39258499999999996,28.190000000000055,-115.592545,-20.850000000000023,0,1,ito_bayes_garch
2020-07-29,790.84,-0.028078144260225812,-0.0276876167994492,0.0005602365644305011,0.02784673990131683,test,-0.04711819319522328,0.0011696731569333706,0.04482853492873867,0.23906949239314515,813.36,813.8158016785067,775.9248112515041,850.651350635494,0,1,1,1.0,-0.0281876167994492,-0.0276876167994492,0.8470470215029304,0.9480106927512256,-22.519999999999982,-22.926679999999983,-22.519999999999982,-138.51922499999998,-43.370000000000005,1,0,ito_bayes_garch
2020-07-30,801.13,0.012927559321514792,0.013011481462748442,0.0002740760573601872,0.027930420548591222,test,-0.04407591458594907,0.0013578551394737856,0.046885505253603584,0.1674991752067227,790.84,791.0567800149515,756.7400179422403,828.8019107633602,1,1,0,1.0,-0.0005,0.013011481462748442,0.8466234979921791,0.9603457163064455,10.289999999999964,-0.39542000000000005,10.289999999999964,-138.91464499999998,-33.08000000000004,0,1,ito_bayes_garch
2020-07-31,798.39,-0.0034260311594795922,-0.003420169011271623,0.00047223235810391637,0.02598166560513598,test,-0.04621727994489306,0.00015375836904140522,0.04377747254303205,0.2041282016322452,801.13,801.5084088504674,764.9465415693581,836.9804421179302,0,1,0,0.0,-0.0,-0.003420169011271623,0.8466234979921791,0.9570611716474268,-2.740000000000009,-0.0,-2.740000000000009,-138.91464499999998,-35.82000000000005,0,0,ito_bayes_garch
2020-08-03,814.65,0.02016137328024925,0.02036598654792776,0.00036470958143808204,0.023798443821114533,test,-0.0377177326311375,0.00037827098661763654,0.03923287193471997,0.16329744454630707,798.39,798.6812335873361,768.8373719545633,830.3356958088696,1,1,0,0.0,0.0,0.02036598654792776,0.8466234979921791,0.9765526665947423,16.25999999999999,0.0,16.25999999999999,-138.91464499999998,-19.56000000000006,0,0,ito_bayes_garch
2020-08-04,827.57,0.01573512266955568,0.015859571595163713,0.00043155255998465156,0.023131112710075112,test,-0.039218408609561786,-0.0003738356250401804,0.0381041364614405,0.17618616898682946,814.65,815.0016401631405,783.3191128833696,846.2905239763874,1,1,0,0.0,0.0,0.015859571595163713,0.8466234979921791,0.9920403735270497,12.920000000000073,0.0,12.920000000000073,-138.91464499999998,-6.639999999999986,0,0,ito_bayes_garch
2020-08-05,837.8,0.012285712694414919,0.01236149207921966,0.00034366399472869456,0.02200817552880264,test,-0.03452613496421206,0.0009209110406882342,0.037610768467552444,0.14764425063245762,827.57,827.8544548877696,799.4848324938235,859.2882791994887,1,1,0,0.0,0.0,0.01236149207921966,0.8466234979921791,1.0043034727466704,10.229999999999905,0.0,10.229999999999905,-138.91464499999998,3.589999999999918,0,0,ito_bayes_garch
2020-08-06,840.04,0.002670101238292588,0.0026736691334448004,0.0003652063537922399,0.020674512227602988,test,-0.03389153619783563,0.00042881164942536214,0.03643644575306598,0.145898881055488,837.8,838.1060257610819,809.8814446423803,868.8894085392209,1,1,0,0.0,0.0,0.0026736691334448004,0.8466234979921791,1.0069886479423646,2.240000000000009,0.0,2.240000000000009,-138.91464499999998,5.829999999999927,0,0,ito_bayes_garch
2020-08-07,841.46,0.0016889685846681601,0.0016903956954432697,0.00021615616411957794,0.01894691242251448,test,-0.03021974948553331,0.00034756529977373034,0.03188649030574184,0.09971963959160493,840.04,840.2215994503202,815.0339430320458,867.2575574290447,1,1,0,0.0,0.0,0.0016903956954432697,0.8466234979921791,1.0086908572182067,1.4200000000000728,0.0,1.4200000000000728,-138.91464499999998,7.25,0,0,ito_bayes_garch
2020-08-10,843.2,0.0020656994512027183,0.0020678344781688285,0.00022745202541581299,0.017369807654224224,test,-0.028864074901632,-0.0003230937766414391,0.030148856087828725,0.09536078228529474,841.46,841.6514135491809,817.5192120176305,867.2153528177911,1,1,0,0.0,0.0,0.0020678344781688285,0.8466234979921791,1.010776662950576,1.740000000000009,0.0,1.740000000000009,-138.91464499999998,8.990000000000009,0,0,ito_bayes_garch
