date,close,log_return,simple_return,forecast_log_return,forecast_volatility,split,forecast_return_p05,forecast_return_p50,forecast_return_p95,ito_drift_annual,previous_close,forecast_close,forecast_close_p05,forecast_close_p95,direction_actual,direction_forecast,macd_fast_ema,macd_slow_ema,macd_line,macd_signal_line,macd_histogram,signal,turnover,strategy_return,benchmark_return,strategy_equity,benchmark_equity,point_change,strategy_points,benchmark_points,strategy_cumulative_points,benchmark_cumulative_points,entry,exit,signal_name
2006-02-17,339.8,0.02593676468463091,0.026276049531863466,0.001017193764662977,0.009258883868872527,train,,,,,331.1,331.43696420537,,,1,1,330.15488968374405,318.2339051825855,11.920984501158557,,,0,0.0,0.0,0.026276049531863466,1.0,1.1050406504065042,8.699999999999989,0.0,8.699999999999989,0.0,32.30000000000001,0,0,macd_6_26_12
2006-02-20,354.0,0.04093970389594226,0.0417892878163626,0.0012910352033439433,0.01336249687559701,train,,,,,339.8,340.2389770685479,,,1,1,336.9677783455314,320.883245539431,16.084532806100412,,,0,0.0,0.0,0.0417892878163626,1.0,1.151219512195122,14.199999999999989,0.0,14.199999999999989,0.0,46.5,0,0,macd_6_26_12
2006-02-21,366.5,0.034701608192931666,0.035310734463276816,0.0017219989934808815,0.020403607917028048,train,,,,,354.0,354.61011279974275,,,1,1,345.40555596109385,324.26226438836204,21.143291572731812,,,0,0.0,0.0,0.035310734463276816,1.0,1.191869918699187,12.5,0.0,12.5,0.0,59.0,0,0,macd_6_26_12
2006-02-22,364.4,-0.005746355940902781,-0.005729877216916868,0.0020766184472384166,0.023222330346806715,train,,,,,366.5,367.2618714452741,,,0,1,350.8325399722099,327.2354299892241,23.597109982985785,,,0,0.0,-0.0,-0.005729877216916868,1.0,1.185040650406504,-2.1000000000000227,-0.0,-2.1000000000000227,0.0,56.89999999999998,0,0,macd_6_26_12
2006-02-23,368.9,0.012273439216826887,0.012349066959385313,0.0019933953154496805,0.02144352496814317,train,,,,,364.4,365.1271177287125,,,1,1,355.99467140872133,330.32169443446674,25.672976974254595,,,0,0.0,0.0,0.012349066959385313,1.0,1.1996747967479675,4.5,0.0,4.5,0.0,61.39999999999998,0,0,macd_6_26_12
2006-02-24,373.5,0.012392399970241996,0.012469503930604642,0.00210160630388523,0.020218287980466088,train,,,,,368.9,369.67609780587145,,,1,1,360.99619386337235,333.52008743932106,27.476106424051295,,,0,0.0,0.0,0.012469503930604642,1.0,1.2146341463414636,4.600000000000023,0.0,4.600000000000023,0.0,66.0,0,0,macd_6_26_12
2006-02-27,379.6,0.01620006216290104,0.016331994645247816,0.002208802071243113,0.01914711688695891,train,,,,,373.5,374.32589936193637,,,1,1,366.311567045266,336.9334142956676,29.37815274959837,,,0,0.0,0.0,0.016331994645247816,1.0,1.2344715447154475,6.100000000000023,0.0,6.100000000000023,0.0,72.10000000000002,0,0,macd_6_26_12
2006-02-28,390.6,0.028565951706805315,0.028977871443624847,0.002353041866002473,0.018663465655090927,train,,,,,379.6,380.49426640286225,,,1,1,373.25111931804713,340.90871694043295,32.34240237761418,,,0,0.0,0.0,0.028977871443624847,1.0,1.2702439024390246,11.0,0.0,11.0,0.0,83.10000000000002,0,0,macd_6_26_12
2006-03-01,401.9,0.028519283012577112,0.02892985151049654,0.0026205205378474,0.02050827720939351,train,,,,,390.6,391.62491764443166,,,1,1,381.4365137986051,345.42658975966015,36.00992403894497,,,0,0.0,0.0,0.02892985151049654,1.0,1.3069918699186993,11.299999999999955,0.0,11.299999999999955,0.0,94.39999999999998,0,0,macd_6_26_12
2006-03-02,412.8,0.026759912712197576,0.027121174421497862,0.0028821241992083063,0.021920340542202755,train,,,,,401.9,403.0599965397382,,,1,1,390.3975098561465,350.41721274042607,39.98029711572042,26.14154313868476,13.838753977035658,0,0.0,0.0,0.027121174421497862,1.0,1.342439024390244,10.900000000000034,0.0,10.900000000000034,0.0,105.30000000000001,0,0,macd_6_26_12
2006-03-03,397.9,-0.03676249673446996,-0.0360949612403102,0.0031209020843381997,0.02269485191129367,train,,,,,412.8,414.0903208155628,,,0,1,392.54107846867606,353.93445624113525,38.60662222754081,28.059247613893383,10.547374613647428,1,1.0,-0.0365949612403102,-0.0360949612403102,0.9634050387596897,1.2939837398373983,-14.900000000000034,-15.106400000000034,-14.900000000000034,-15.106400000000034,90.39999999999998,1,0,macd_6_26_12
2006-03-06,409.8,0.029468518371916552,0.02990701181201305,0.0027260169475183164,0.0257113433830373,train,,,,,397.9,398.98616191869564,,,1,1,397.4721989061972,358.07264466771784,39.39955423847937,29.803910171522,9.59564406695737,1,0.0,0.02990701181201305,0.02990701181201305,0.9922176046336286,1.3326829268292681,11.900000000000034,11.900000000000034,11.900000000000034,-3.2064000000000004,102.30000000000001,0,0,macd_6_26_12
2006-03-07,413.3,0.008504485712887089,0.008540751586139539,0.0029881983340320243,0.02626885731160164,train,,,,,409.8,411.02639512064087,,,1,1,401.9944277901409,362.1635598775165,39.8308679126244,31.34651905476852,8.484348857855878,1,0.0,0.008540751586139539,0.008540751586139539,1.000691888714199,1.3440650406504062,3.5,3.5,3.5,0.29359999999999964,105.80000000000001,0,0,macd_6_26_12
2006-03-08,409.3,-0.0097253380193294,-0.009678199854826985,0.0030417545221762482,0.024270453886011442,train,,,,,413.3,414.5590710657975,,,0,1,404.0817341358149,365.6551480347375,38.42658610107736,32.435760138816036,5.990825962261326,1,0.0,-0.009678199854826985,-0.009678199854826985,0.9910069926221186,1.3310569105691055,-4.0,-4.0,-4.0,-3.7064000000000004,101.80000000000001,0,0,macd_6_26_12
2006-03-09,412.1,0.006817654846414278,0.00684094795993162,0.0029189940169694634,0.022633401239412557,train,,,,,409.3,410.49648967468653,,,1,1,406.3726672398678,369.0955074395718,37.277159800295976,33.1805908559668,4.096568944329178,1,0.0,0.00684094795993162,0.00684094795993162,0.9977864198865748,1.340162601626016,2.8000000000000114,2.8000000000000114,2.8000000000000114,-0.906399999999989,104.60000000000002,0,0,macd_6_26_12
2006-03-10,414.4,0.005565652600501458,0.00558116961902444,0.002956124120107033,0.020899056934014063,train,,,,,412.1,413.3200211283917,,,1,1,408.6661908856198,372.45139577738126,36.21479510823855,33.64739151016245,2.5674035980760976,1,0.0,0.00558116961902444,0.00558116961902444,1.003355235139521,1.3476422764227638,2.2999999999999545,2.2999999999999545,2.2999999999999545,1.3935999999999655,106.89999999999998,0,0,macd_6_26_12
2006-03-13,424.5,0.024080314806129266,0.024372586872587032,0.002980742313318301,0.01927371338362916,train,,,,,414.4,415.637062380807,,,1,1,413.19013634687127,376.3068479420197,36.883288404851555,34.14522180165308,2.738066603198476,1,0.0,0.024372586872587032,0.024372586872587032,1.0278095977720239,1.3804878048780485,10.100000000000023,10.100000000000023,10.100000000000023,11.493599999999988,117.0,0,0,macd_6_26_12
2006-03-14,432.2,0.017976438321383625,0.018138987043580634,0.003177934579606254,0.02006011089985795,train,,,,,424.5,425.8511790712299,,,1,1,418.6215259620509,380.44708142779604,38.17444453425486,34.76510222205336,3.4093423122015025,1,0.0,0.018138987043580634,0.018138987043580634,1.0464530227492783,1.4055284552845524,7.699999999999989,7.699999999999989,7.699999999999989,19.193599999999975,124.69999999999999,0,0,macd_6_26_12
2006-03-15,427.6,-0.010700264921895908,-0.010643220731142877,0.003314957762400489,0.019690648231548324,train,,,,,432.2,433.63510208211505,,,0,1,421.1868042586078,383.9398902109223,37.24691404768555,35.14691942599677,2.0999946216887793,1,0.0,-0.010643220731142877,-0.010643220731142877,1.035315392243386,1.3905691056910565,-4.599999999999966,-4.599999999999966,-4.599999999999966,14.59360000000001,120.10000000000002,0,0,macd_6_26_12
2006-03-16,432.9,0.012318575297045165,0.012394761459307624,0.0031863777377739164,0.018644706746263354,train,,,,,427.6,428.9646681401397,,,1,1,424.53343161329127,387.5665650101132,36.96686660317806,35.42691129940928,1.5399553037687852,1,0.0,0.012394761459307624,0.012394761459307624,1.0481478795653922,1.40780487804878,5.2999999999999545,5.2999999999999545,5.2999999999999545,19.893599999999964,125.39999999999998,0,0,macd_6_26_12
2006-03-17,443.2,0.023514380985139027,0.023793023793023726,0.0032693977155854735,0.01775587918110009,train,,,,,432.9,434.3176384202266,,,1,1,429.86673686663664,391.68756019454923,38.17917667208741,35.85033674135976,2.3288399307276464,1,0.0,0.023793023793023726,0.023793023793023726,1.073086487002499,1.4413008130081295,10.300000000000011,10.300000000000011,10.300000000000011,30.193599999999975,135.7,0,0,macd_6_26_12
2006-03-20,453.5,0.022974134122117462,0.023240072202166173,0.003451784952248118,0.018740706158829598,train,,,,,443.2,444.73247445537265,,,1,1,436.6190977618833,396.26625943939746,40.352838322485866,36.543029292302236,3.8098090301836294,1,0.0,0.023240072202166173,0.023240072202166173,1.098025094439606,1.4747967479674793,10.300000000000011,10.300000000000011,10.300000000000011,40.49359999999999,146.0,0,0,macd_6_26_12
2006-03-21,462.7,0.02008362635776262,0.020286659316427702,0.0036260916412648087,0.01942287504672684,train,,,,,453.5,455.14741759780975,,,1,1,444.07078411563094,401.18727725870133,42.883506856929614,37.518487379167986,5.365019477761628,1,0.0,0.020286659316427702,0.020286659316427702,1.1203003554513906,1.504715447154471,9.199999999999989,9.199999999999989,9.199999999999989,49.693599999999975,155.2,0,0,macd_6_26_12
2006-03-22,459.4,-0.00715760565795609,-0.00713205100497083,0.003771733541410807,0.0194763564228276,train,,,,,462.7,464.44847643039566,,,0,1,448.4505600825935,405.4993307950938,42.9512292874997,38.35429382660364,4.596935460896063,1,0.0,-0.00713205100497083,-0.00713205100497083,1.1123103161754244,1.4939837398373979,-3.3000000000000114,-3.3000000000000114,-3.3000000000000114,46.393599999999964,151.89999999999998,0,0,macd_6_26_12
2006-03-23,459.4,0.0,0.0,0.0036758621449251325,0.018153486775132982,train,,,,,459.4,461.0917985735859,,,0,1,451.5789714875667,409.4919729584202,42.08699852914651,38.928556088533306,3.1584424406132072,1,0.0,0.0,0.0,1.1123103161754244,1.4939837398373979,0.0,0.0,0.0,46.393599999999964,151.89999999999998,0,0,macd_6_26_12
2006-03-24,456.1,-0.007209206537343249,-0.007183282542446601,0.0036438981262736096,0.01667639878375959,train,,,,,459.4,461.077060462282,,,0,1,452.87069391969055,412.94441940594464,39.92627451374591,39.0820512308737,0.8442232828722069,1,0.0,-0.007183282542446601,-0.007183282542446601,1.1043202768994582,1.483252032520325,-3.2999999999999545,-3.2999999999999545,-3.2999999999999545,43.09360000000001,148.60000000000002,0,0,macd_6_26_12
2006-03-27,463.0,0.015014970368579128,0.015128261346196048,0.003550336879173464,0.015657713593818626,train,,,,,456.1,457.72218660109155,,,1,1,455.76478137120756,416.6522401906895,39.112541180518065,39.086741992357446,0.02579918816061877,1,0.0,0.015128261346196048,0.015128261346196048,1.1210267226582968,1.5056910569105688,6.899999999999977,6.899999999999977,6.899999999999977,49.99359999999999,155.5,0,0,macd_6_26_12
2006-03-28,466.5,0.007530966201164446,0.0075593952483801186,0.003648325199595735,0.01552906043818692,train,,,,,463.0,464.69225964713365,,,1,1,458.83198669371967,420.344666843231,38.48731985048869,38.994523201300716,-0.507203350812027,1,0.0,0.0075593952483801186,0.0075593952483801186,1.129501006738867,1.517073170731707,3.5,3.5,3.5,53.49359999999999,159.0,0,0,macd_6_26_12
2006-03-29,474.8,0.017635642448114552,0.01779206859592719,0.0036812289368971644,0.014557434235717703,train,,,,,466.5,468.2204580561623,,,1,1,463.3942762097998,424.3783952252139,39.01588098458586,38.99780901411381,0.018071970472050225,0,1.0,-0.0005,0.01779206859592719,1.1289362562354976,1.5440650406504064,8.300000000000011,-0.23325,8.300000000000011,53.26034999999999,167.3,0,1,macd_6_26_12
2006-03-30,493.4,0.038426541359743105,0.03917438921651217,0.0037984929159830248,0.01505895376617298,train,,,,,474.8,476.6069541150683,,,1,1,471.967340149857,429.4911066900129,42.47623345984414,39.53295123653386,2.943282223310277,1,1.0,0.03867438921651217,0.03917438921651217,1.1725971764097816,1.604552845528455,18.599999999999966,18.362599999999965,18.599999999999966,71.62294999999995,185.89999999999998,1,0,macd_6_26_12
2006-03-31,503.6,0.02046209807493593,0.020672882042967355,0.004087059986347692,0.020606002097079208,train,,,,,493.4,495.42068190855224,,,1,1,481.0052429641836,434.98065434260457,46.02458862157903,40.53166468038696,5.492923941192068,1,0.0,0.020672882042967355,0.020672882042967355,1.1968381395216177,1.6377235772357723,10.200000000000045,10.200000000000045,10.200000000000045,81.82294999999999,196.10000000000002,0,0,macd_6_26_12
2006-04-03,523.3,0.03837261120797031,0.03911834789515467,0.004222390879641809,0.02052532611615994,train,,,,,503.6,505.73089160973933,,,1,1,493.0894592601311,441.52282809500423,51.566631165126864,42.2293518318854,9.337279333241462,1,0.0,0.03911834789515467,0.03911834789515467,1.243656470237614,1.7017886178861785,19.699999999999932,19.699999999999932,19.699999999999932,101.52294999999992,215.79999999999995,0,0,macd_6_26_12
2006-04-04,505.4,-0.03480471842406896,-0.034206000382189905,0.004502310718398601,0.024214715981870513,train,,,,,523.3,525.661371023066,,,0,1,496.6067566143793,446.25447045833727,50.352286156042055,43.47903403560181,6.873252120440242,1,0.0,-0.034206000382189905,-0.034206000382189905,1.2011159565413532,1.6435772357723575,-17.899999999999977,-17.899999999999977,-17.899999999999977,83.62294999999995,197.89999999999998,0,0,macd_6_26_12
2006-04-05,521.1,0.03059176696107535,0.031064503363672502,0.004182741375776913,0.026407431423870243,train,,,,,505.4,507.5183847305638,,,1,1,503.6048261531281,451.7985837577197,51.80624239540839,44.760143014033595,7.046099381374795,1,0.0,0.031064503363672502,0.031064503363672502,1.2384280272134927,1.6946341463414634,15.700000000000045,15.700000000000045,15.700000000000045,99.32294999999999,213.60000000000002,0,0,macd_6_26_12
2006-04-06,532.7,0.022016452007784792,0.022260602571483545,0.004395717388561577,0.027038740263391366,train,,,,,521.1,523.3956501493777,,,1,1,511.91773296652013,457.7912812571479,54.12645170937225,46.20111358254724,7.925338126825011,1,0.0,0.022260602571483545,0.022260602571483545,1.2659961813406786,1.732357723577236,11.600000000000023,11.600000000000023,11.600000000000023,110.92295000000001,225.20000000000005,0,0,macd_6_26_12
2006-04-07,544.7,0.02227677046667509,0.022526750516238092,0.004536683265515364,0.02622226876162608,train,,,,,532.7,535.1221813560106,,,1,1,521.2840949760858,464.2289641269888,57.055130849097054,47.87096239278567,9.184168456311383,1,0.0,0.022526750516238092,0.022526750516238092,1.2945149614722502,1.7713821138211385,12.0,12.0,12.0,122.92295000000001,237.20000000000005,0,0,macd_6_26_12
2006-04-10,540.4,-0.007925578303584757,-0.007894253717642852,0.004677477608381711,0.025556253464362064,train,,,,,544.7,547.2537900450088,,,0,1,526.7457821257756,469.8712630805452,56.874519045230386,49.25612495470024,7.6183940905301455,1,0.0,-0.007894253717642852,-0.007894253717642852,1.2842957319251036,1.75739837398374,-4.300000000000068,-4.300000000000068,-4.300000000000068,118.62294999999995,232.89999999999998,0,0,macd_6_26_12
2006-04-11,528.6,-0.022077603915855448,-0.021835677276091703,0.004578240947657565,0.023668550320174786,train,,,,,540.4,542.8797535313315,,,0,1,527.2755586612683,474.2215398893937,53.05401877187461,49.840416311188605,3.2136024606860047,1,0.0,-0.021835677276091703,-0.021835677276091703,1.256252264795725,1.7190243902439026,-11.799999999999955,-11.799999999999955,-11.799999999999955,106.82294999999999,221.10000000000002,0,0,macd_6_26_12
2006-04-13,551.6,0.04259114374895834,0.04351116155883461,0.00436999215966137,0.023554940505559112,train,,,,,528.6,530.9150325084049,,,1,1,534.2253990437631,479.9532776753645,54.27212136839859,50.52221708922091,3.7499042791776773,1,0.0,0.04351116155883461,0.04351116155883461,1.3109132600479037,1.7938211382113822,23.0,23.0,23.0,129.82295,244.10000000000002,0,0,macd_6_26_12
2006-04-14,555.1,0.0063251317769692506,0.006345177664974555,0.004666280156477625,0.027433451154924827,train,,,,,551.6,554.1799348022729,,,1,1,540.1895707455451,485.51970155126344,54.66986919428166,51.16031741307641,3.5095517812052464,1,0.0,0.006345177664974555,0.006345177664974555,1.3192312375862787,1.8052032520325203,3.5,3.5,3.5,133.32295,247.60000000000002,0,0,macd_6_26_12
2006-04-17,561.1,0.010750865060810355,0.010808863267879554,0.00467904055355833,0.025228464007775946,train,,,,,555.1,557.7034214186633,,,1,1,546.1639791039607,491.1182421770958,55.04573692686495,51.758074261351574,3.2876626655133734,1,0.0,0.010808863267879554,0.010808863267879554,1.3334906276520644,1.8247154471544713,6.0,6.0,6.0,139.32295,253.60000000000002,0,0,macd_6_26_12
2006-04-18,570.9,0.017314920213286733,0.01746569238994833,0.0047253903589572,0.023470961219773052,train,,,,,561.1,563.7576908985194,,,1,1,553.2314136456862,497.02800201582943,56.20341162985676,52.44197231804468,3.761439311812083,1,0.0,0.01746569238994833,0.01746569238994833,1.3567809647595144,1.8565853658536584,9.799999999999955,9.799999999999955,9.799999999999955,149.12294999999995,263.4,0,0,macd_6_26_12
2006-04-19,571.2,0.0005253480551612455,0.0005254860746191081,0.0048207655851263635,0.02253950161885582,train,,,,,570.9,573.6588195408362,,,1,1,558.3652954612045,502.522224088731,55.8430713724735,52.96521832641834,2.877853046055165,1,0.0,0.0005254860746191081,0.0005254860746191081,1.3574939342628038,1.8575609756097562,0.3000000000000682,0.3000000000000682,0.3000000000000682,149.42295000000001,263.70000000000005,0,0,macd_6_26_12
2006-04-20,569.8,-0.0024539889615668997,-0.002450980392157076,0.004788469212720611,0.020665261728399425,train,,,,,571.2,573.9417327268183,,,0,1,561.6323539008604,507.5057630451213,54.126590855739096,53.14389102323692,0.9826998325021776,1,0.0,-0.002450980392157076,-0.002450980392157076,1.3541667432474536,1.8530081300813006,-1.400000000000091,-1.400000000000091,-1.400000000000091,148.02294999999992,262.29999999999995,0,0,macd_6_26_12
2006-04-21,591.4,0.03720718535456946,0.03790803790803787,0.004734421017390107,0.01900051970508641,train,,,,,569.8,572.5040691456908,,,1,1,570.1373956434717,513.7201509677049,56.417244675766824,53.6474838928569,2.769760782909927,1,0.0,0.03790803790803787,0.03790803790803787,1.4055005474842823,1.9232520325203248,21.600000000000023,21.600000000000023,21.600000000000023,169.62294999999995,283.9,0,0,macd_6_26_12
2006-04-24,615.1,0.039292248795945284,0.0400743997294557,0.0049749600124803246,0.02284581857533323,train,,,,,591.4,594.3495221453026,,,1,1,582.9838540310511,521.2297694145416,61.754084616509545,54.8946532349573,6.859431381552241,1,0.0,0.0400743997294557,0.0400743997294557,1.4618251382441363,2.0003252032520327,23.700000000000045,23.700000000000045,23.700000000000045,193.32295,307.6,0,0,macd_6_26_12
