date,close,log_return,simple_return,forecast_log_return,forecast_volatility,split,forecast_return_p05,forecast_return_p50,forecast_return_p95,ito_drift_annual,previous_close,forecast_close,forecast_close_p05,forecast_close_p95,direction_actual,direction_forecast,signal,turnover,strategy_return,benchmark_return,strategy_equity,benchmark_equity,point_change,strategy_points,benchmark_points,strategy_cumulative_points,benchmark_cumulative_points,entry,exit,signal_name
2006-01-03,305.3,-0.007180187505739788,-0.0071544715447153795,0.00027939811925458796,0.012015040158192589,train,,,,,307.5,307.5859269250224,,,0,1,1,1.0,-0.00765447154471538,-0.0071544715447153795,0.9923455284552847,0.9928455284552846,-2.1999999999999886,-2.3537499999999887,-2.1999999999999886,-2.3537499999999887,-2.1999999999999886,1,0,ito_bayes_garch
2006-01-04,305.1,-0.0006553080182083448,-0.0006550933508024936,0.00022066122456959285,0.01155097618681227,train,,,,,305.3,305.36737530514637,,,0,1,0,1.0,-0.0005,-0.0006550933508024936,0.991849355691057,0.9921951219512196,-0.19999999999998863,-0.15265,-0.19999999999998863,-2.5063999999999886,-2.3999999999999773,0,1,ito_bayes_garch
2006-01-05,306.7,0.005230479397582144,0.005244182235332628,0.00021381771486039022,0.010703403177502933,train,,,,,305.1,305.1652427595842,,,1,1,0,0.0,0.0,0.005244182235332628,0.991849355691057,0.9973983739837399,1.599999999999966,0.0,1.599999999999966,-2.5063999999999886,-0.8000000000000114,0,0,ito_bayes_garch
2006-01-06,307.5,0.0026050161263659888,0.002608412129116333,0.00025270656511404725,0.010096386064967195,train,,,,,306.7,306.7775148973697,,,1,1,1,1.0,0.002108412129116333,0.002608412129116333,0.9939405829028524,1.0,0.8000000000000114,0.6466500000000114,0.8000000000000114,-1.8597499999999774,0.0,1,0,ito_bayes_garch
2006-01-09,306.3,-0.0039100734078427735,-0.0039024390243902474,0.0002708012540467545,0.009413166982171898,train,,,,,307.5,307.58328266163505,,,0,1,1,0.0,-0.0039024390243902474,-0.0039024390243902474,0.990061790384207,0.9960975609756098,-1.1999999999999886,-1.1999999999999886,-1.1999999999999886,-3.059749999999966,-1.1999999999999886,0,0,ito_bayes_garch
2006-01-10,306.4,0.0003264240277065511,0.00032647730982682255,0.00023888618029187258,0.008958992838417931,train,,,,,306.3,306.3731795774703,,,1,1,1,0.0,0.00032647730982682255,0.00032647730982682255,0.990385023094094,0.9964227642276421,0.0999999999999659,0.0999999999999659,0.0999999999999659,-2.95975,-1.1000000000000227,0,0,ito_bayes_garch
2006-01-11,305.0,-0.004579661259024093,-0.004569190600522077,0.00023954934580258983,0.008361405888487947,train,,,,,306.4,306.47340671146776,,,0,1,1,0.0,-0.004569190600522077,-0.004569190600522077,0.9858597651556746,0.991869918699187,-1.3999999999999773,-1.3999999999999773,-1.3999999999999773,-4.359749999999977,-2.5,0,0,ito_bayes_garch
2006-01-12,304.2,-0.0026263967822197642,-0.0026229508196721207,0.00020331467960088545,0.008107085608844463,train,,,,,305.0,305.06201728157646,,,0,1,1,0.0,-0.0026229508196721207,-0.0026229508196721207,0.9832739034765778,0.9892682926829268,-0.8000000000000114,-0.8000000000000114,-0.8000000000000114,-5.159749999999988,-3.3000000000000114,0,0,ito_bayes_garch
2006-01-13,306.8,0.0085106896679088,0.008547008547008517,0.00018219742988580598,0.007714603155505365,train,,,,,304.2,304.25542950757483,,,1,1,1,0.0,0.008547008547008517,0.008547008547008517,0.9916779539336426,0.9977235772357723,2.6000000000000227,2.6000000000000227,2.6000000000000227,-2.5597499999999656,-0.6999999999999886,0,0,ito_bayes_garch
2006-01-17,308.9,0.0068215304314351854,0.006844850065188979,0.0002438899649822726,0.007912951541965266,train,,,,,306.8,306.87483456658555,,,1,1,1,0.0,0.006844850065188979,0.006844850065188979,0.9984658408412718,1.0045528455284551,2.099999999999966,2.099999999999966,2.099999999999966,-0.45974999999999966,1.3999999999999773,0,0,ito_bayes_garch
2006-01-18,310.4,0.0048441883845278255,0.004855940433797334,0.00029225496841207344,0.007832384661190796,train,,,,,308.9,308.9902907530604,,,1,1,1,0.0,0.004855940433797334,0.004855940433797334,1.0033143314895783,1.009430894308943,1.5,1.5,1.5,1.0402500000000003,2.8999999999999773,0,0,ito_bayes_garch
2006-01-19,310.5,0.00032211306446949806,0.0003221649484537181,0.00032548075977058256,0.0075467689406219715,train,,,,,310.4,310.50104567115164,,,1,1,1,0.0,0.0003221649484537181,0.0003221649484537181,1.0036375641994655,1.0097560975609756,0.10000000000002274,0.10000000000002274,0.10000000000002274,1.140250000000023,3.0,0,0,ito_bayes_garch
2006-01-20,313.4,0.00929642854838697,0.009339774557165725,0.00032545635618144427,0.0071029191849040245,train,,,,,310.5,310.6010706447441,,,1,1,1,0.0,0.009339774557165725,0.009339774557165725,1.0130113127861915,1.0191869918699186,2.8999999999999773,2.8999999999999773,2.8999999999999773,4.04025,5.899999999999977,0,0,ito_bayes_garch
2006-01-23,308.3,-0.016406995029815796,-0.016273133375877324,0.00038999572447069266,0.007560294844327568,train,,,,,313.4,313.5222484966951,,,0,1,1,0.0,-0.016273133375877324,-0.016273133375877324,0.9965264445819492,1.0026016260162602,-5.099999999999966,-5.099999999999966,-5.099999999999966,-1.0597499999999656,0.8000000000000114,0,0,ito_bayes_garch
2006-01-24,306.8,-0.004877265399003683,-0.0048653908530651435,0.000270017219082932,0.009902334332739427,train,,,,,308.3,308.38325754862325,,,0,1,1,0.0,-0.0048653908530651435,-0.0048653908530651435,0.9916779539336427,0.9977235772357725,-1.5,-1.5,-1.5,-2.5597499999999656,-0.6999999999999886,0,0,ito_bayes_garch
2006-01-25,310.9,0.013275247571606918,0.013363754889178514,0.00023351166860004823,0.009473377784439574,train,,,,,306.8,306.8716497451267,,,1,1,1,0.0,0.013363754889178514,0.013363754889178514,1.0049304950390139,1.0110569105691058,4.099999999999966,4.099999999999966,4.099999999999966,1.5402500000000003,3.3999999999999773,0,0,ito_bayes_garch
2006-01-26,313.3,0.00768988089343825,0.0077195239626890455,0.0003253548791846037,0.010185406706387998,train,,,,,310.9,311.0011692890069,,,1,1,1,0.0,0.0077195239626890455,0.0077195239626890455,1.0126880800763045,1.0188617886178863,2.400000000000034,2.400000000000034,2.400000000000034,3.9402500000000344,5.800000000000011,0,0,ito_bayes_garch
2006-01-27,312.3,-0.0031969336691135553,-0.0031918289179699855,0.0003768550611024613,0.009876817430426456,train,,,,,313.3,313.4180909408302,,,0,1,1,0.0,-0.0031918289179699855,-0.0031918289179699855,1.0094557529774335,1.0156097560975612,-1.0,-1.0,-1.0,2.9402500000000344,4.800000000000011,0,0,ito_bayes_garch
2006-02-06,313.1,0.0025583640433275434,0.002561639449247588,0.00035203708380929455,0.009314079630609476,train,,,,,312.3,312.4099605352311,,,1,1,1,0.0,0.002561639449247588,0.002561639449247588,1.0120416146565305,1.0182113821138215,0.8000000000000114,0.8000000000000114,0.8000000000000114,3.740250000000046,5.600000000000023,0,0,ito_bayes_garch
2006-02-07,318.9,0.018354945683651813,0.01852443308846996,0.0003672531318059721,0.008712066781460448,train,,,,,313.1,313.2150080728133,,,1,1,1,0.0,0.01852443308846996,0.01852443308846996,1.0307891118299826,1.0370731707317074,5.7999999999999545,5.7999999999999545,5.7999999999999545,9.54025,11.399999999999977,0,0,ito_bayes_garch
2006-02-08,325.0,0.01894760831372544,0.01912825337096269,0.0004904565054487519,0.010829078219623074,train,,,,,318.9,319.05644494117115,,,1,1,1,0.0,0.01912825337096269,0.01912825337096269,1.050506307133096,1.056910569105691,6.100000000000023,6.100000000000023,6.100000000000023,15.640250000000023,17.5,0,0,ito_bayes_garch
2006-02-09,325.5,0.0015372793188870304,0.0015384615384614886,0.0006160153612873689,0.012461285461387741,train,,,,,325.0,325.20026666975787,,,1,1,1,0.0,0.0015384615384614886,0.0015384615384614886,1.0521224706825314,1.0585365853658535,0.5,0.5,0.5,16.140250000000023,18.0,0,0,ito_bayes_garch
2006-02-10,325.2,-0.0009220839749684018,-0.0009216589861751334,0.0006222401177576368,0.01151769483437975,train,,,,,325.5,325.702602185397,,,0,1,1,0.0,-0.0009216589861751334,-0.0009216589861751334,1.05115277255287,1.057560975609756,-0.30000000000001137,-0.30000000000001137,-0.30000000000001137,15.840250000000012,17.69999999999999,0,0,ito_bayes_garch
2006-02-13,324.5,-0.0021548415295109535,-0.0021525215252151675,0.0006118755265312875,0.010679311128629233,train,,,,,325.2,325.39904280972996,,,0,1,1,0.0,-0.0021525215252151675,-0.0021525215252151675,1.0488901435836604,1.0552845528455284,-0.6999999999999886,-0.6999999999999886,-0.6999999999999886,15.140250000000023,17.0,0,0,ito_bayes_garch
2006-02-14,325.6,0.0033840979842398866,0.003389830508474745,0.0005934307461576726,0.009969591248502148,train,,,,,324.5,324.6926254264005,,,1,1,1,0.0,0.003389830508474745,0.003389830508474745,1.0524457033924188,1.0588617886178862,1.1000000000000227,1.1000000000000227,1.1000000000000227,16.240250000000046,18.100000000000023,0,0,ito_bayes_garch
2006-02-15,327.7,0.00642892157638375,0.006449631449631399,0.000611911986144972,0.009331466041094826,train,,,,,325.6,325.7992995133506,,,1,1,1,0.0,0.006449631449631399,0.006449631449631399,1.059233590300048,1.065691056910569,2.099999999999966,2.099999999999966,2.099999999999966,18.34025000000001,20.19999999999999,0,0,ito_bayes_garch
2006-02-16,331.1,0.010321888848432437,0.010375343301800566,0.0006501817860807534,0.00900037079470878,train,,,,,327.7,327.91313385166455,,,1,1,1,0.0,0.010375343301800566,0.010375343301800566,1.07022350243621,1.076747967479675,3.400000000000034,3.400000000000034,3.400000000000034,21.740250000000046,23.600000000000023,0,0,ito_bayes_garch
2006-02-17,339.8,0.02593676468463091,0.026276049531863466,0.0007133955577301108,0.009258883868872527,train,,,,,331.1,331.33628954309836,,,1,1,1,0.0,0.026276049531863466,0.026276049531863466,1.0983447481963882,1.1050406504065042,8.699999999999989,8.699999999999989,8.699999999999989,30.440250000000034,32.30000000000001,0,0,ito_bayes_garch
2006-02-20,354.0,0.04093970389594226,0.0417892878163626,0.0008771836689437525,0.01336249687559701,train,,,,,339.8,340.09819777869717,,,1,1,1,0.0,0.0417892878163626,0.0417892878163626,1.1442437930003573,1.151219512195122,14.199999999999989,14.199999999999989,14.199999999999989,44.64025000000002,46.5,0,0,ito_bayes_garch
