year,strategy,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,time_under_water_days,avg_time_under_water_days,var_95_daily,cvar_95_daily,worst_month,worst_year,hit_rate,average_win,average_loss,profit_factor,turnover,annual_turnover,exposure_ratio,active_day_ratio,return_per_unit_drawdown,return_per_unit_exposure,total_points,number_of_trades,trade_hit_rate,avg_trade_return,avg_trade_points,avg_holding_days
2006,Ito-Bayes-GARCH only,0.6118183675068793,0.6211152259626305,0.27497832922035603,1.8955665015631127,2.345937983680711,1.6527417649244678,-0.3758089975968001,175.0,15.692307692307692,-0.0314126174944223,-0.040510742514556775,-0.16930468282180788,0.6118183675068793,0.40160642570281124,0.016610062921340887,-0.013022407014152294,1.449430315072396,29.0,29.349397590361445,0.7028112449799196,0.7028112449799196,1.6280035108773265,0.8705301343383598,206.31164500000006,15.0,0.6,0.03857003482475156,13.75410966666667,12.6
2008,Ito-Bayes-GARCH only,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,
2018,Ito-Bayes-GARCH only,0.020297584173016192,0.020628318417081015,0.1179775962558138,0.2325499755415534,0.12481034149448597,0.14365873125446452,-0.14359251426592246,185.0,37.833333333333336,-0.007095933275305877,-0.02233913802972755,-0.10518744786238599,0.020297584173016192,0.17338709677419356,0.00824662340363854,-0.012600177166535335,1.0824170341467898,7.0,7.112903225806452,0.2620967741935484,0.2620967741935484,0.14135544792694837,0.07744309038320024,17.33793500000013,4.0,0.5,0.00580569085573332,4.3344837500000315,17.25
2020,Ito-Bayes-GARCH only,0.19097561810625674,0.19097561810625674,0.06919089003489848,2.56129787016956,1.7914592966604372,4.352233823158383,-0.04387990762124705,14.0,2.6875,-0.004242901942488381,-0.010025091025494478,0.0,0.19097561810625674,0.20634920634920634,0.006278222791409219,-0.005969964234870307,2.187400609513847,3.0,3.0,0.30158730158730157,0.30158730158730157,4.352233823158383,0.6332349442470618,174.4251949999998,2.0,1.0,0.09155866547366498,87.2125974999999,38.5
2022,Ito-Bayes-GARCH only,-0.0780532634570329,-0.07895552778208481,0.05673989741727829,-1.4208869398891433,-0.7030689273012344,-0.8351556070519294,-0.09453990024780545,248.0,248.0,-0.003748002310511766,-0.011276644850456468,-0.035110948837356215,-0.0780532634570329,0.040160642570281124,0.007589676777046523,-0.006222318936771665,0.4879002091772741,18.0,18.216867469879517,0.10441767068273092,0.10441767068273092,-0.8256118660210321,-0.7475101000308151,-120.75204000000019,9.0,0.2222222222222222,-0.008869340587025733,-13.416893333333356,3.888888888888889
2006,MACD + Ito hard gate,1.0732591419380983,1.0915521256793959,0.20807475058508892,3.6545389281627516,3.914023715969286,8.390835132309277,-0.13008861555107032,91.0,12.0,-0.01512559892952796,-0.027688828594247615,-0.062040219561317,1.0732591419380983,0.28112449799196787,0.017794401777799028,-0.009884868701675808,2.5202320071985596,24.0,24.289156626506024,0.43775100401606426,0.43775100401606426,8.250215727115316,2.45175712240905,332.15902499999993,12.0,0.6666666666666666,0.06743282978196338,27.679918749999995,10.083333333333334
2008,MACD + Ito hard gate,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,
2018,MACD + Ito hard gate,0.1555942886479471,0.15829285358810208,0.07607478366897572,1.9700528479339683,1.1285389985757497,5.849190444938824,-0.02706235248761124,185.0,31.714285714285715,-0.0005,-0.007959558722902141,-0.018578287494177892,0.1555942886479471,0.14919354838709678,0.007661204967536138,-0.00715642893692491,2.084725322152384,9.0,9.145161290322582,0.2056451612903226,0.2056451612903226,5.749473875901068,0.7566153644057035,155.99234999999976,5.0,0.8,0.029900980486867977,31.19846999999995,11.2
2020,MACD + Ito hard gate,0.11038953450250766,0.11038953450250766,0.054577607963809,1.946084823344814,1.3722298103437014,6.1298574995764055,-0.01800849930200432,24.0,5.9,-0.0011825707845791891,-0.00753532217857631,-0.00146816007370687,0.11038953450250766,0.12301587301587301,0.0067163594993250005,-0.004636113178465603,2.0413567892700755,11.0,11.0,0.19047619047619047,0.19047619047619047,6.1298574995764055,0.5795450561381652,106.64199499999985,6.0,0.5,0.01797962981989328,17.773665833333308,8.833333333333334
2022,MACD + Ito hard gate,-0.02664561970629664,-0.026962284202148412,0.03752870706229658,-0.7095806891762139,-0.30433365517353406,-0.6120621074676003,-0.04405154946399892,248.0,248.0,-0.0005,-0.00470242248982744,-0.010460958512614638,-0.02664561970629664,0.024096385542168676,0.007427254217302994,-0.0044297594707416,0.6287520462194169,14.0,14.16867469879518,0.060240963855421686,0.060240963855421686,-0.6048736089992192,-0.4423172871245242,-40.65552000000034,7.0,0.2857142857142857,-0.0037449713003669316,-5.807931428571477,3.142857142857143
2006,MACD + volatility targeting,0.5836876096168218,0.5924843600377008,0.11171814252348729,4.22416287813995,5.504079792760751,8.314020045206632,-0.07126328260169301,91.0,11.1875,-0.009366476057874665,-0.014121981760512157,-0.03848325770440497,0.5836876096168218,0.37349397590361444,0.008396261446843648,-0.005156634873996514,2.482405275624778,27.834958637934154,28.170319585379143,0.3168829617439791,0.5903614457831325,8.190579893424037,1.8419658993480486,218.54712296097088,7.0,0.5714285714285714,0.07190579155987036,31.22101756585298,22.0
2008,MACD + volatility targeting,-0.06387664464059384,-0.06564045661741891,0.09467648201026085,-0.6698111090663502,-0.7804567261927956,-0.426558968219364,-0.15388366323987912,244.0,244.0,-0.012007630734158125,-0.014685735834636662,-0.048923934795617186,-0.06387664464059384,0.2530612244897959,0.006469842138967864,-0.00690722439212232,0.8667762561144774,15.301951571031095,15.739150187346269,0.23077687330881322,0.4897959183673469,-0.41509698492828795,-0.2767896268146312,-70.93203747964606,10.0,0.3,-0.0055843295030226225,-7.09320374796461,12.9
2018,MACD + volatility targeting,0.13237497960994804,0.13464780043512103,0.08839987332113426,1.4734046720612117,1.4596067281566276,2.527532548169041,-0.053272429877376126,86.0,15.142857142857142,-0.009637215767175047,-0.014483390948988014,-0.026120106348610284,0.13237497960994804,0.3790322580645161,0.004896047852850887,-0.005355599239683127,1.3860335624125577,18.82455951322735,19.12818144086005,0.4459883156055064,0.592741935483871,2.4848684378514783,0.2968126629735267,125.3846144762256,9.0,0.7777777777777778,0.01424584805292839,13.931623830691736,17.333333333333332
2020,MACD + volatility targeting,0.23839911313308648,0.23839911313308648,0.09900489235516807,2.210210234082112,1.8491635277629264,2.999699382378879,-0.07947433483952204,75.0,11.555555555555555,-0.00854091423350862,-0.016615273120007937,-0.03782257699869851,0.23839911313308648,0.4007936507936508,0.005496041325653799,-0.005512763075138415,1.6507153902027976,19.71661481811276,19.71661481811276,0.4674064009033983,0.6111111111111112,2.999699382378879,0.5100467444868344,189.7434844402888,9.0,0.5555555555555556,0.02505321031199585,21.082609382254315,18.0
2022,MACD + volatility targeting,-0.06373638964244588,-0.06447899429626291,0.0855603269650336,-0.7361690031463954,-0.6808517008823903,-0.5595105319381575,-0.11524178834115273,246.0,123.5,-0.010356135884640056,-0.015445750981918499,-0.04237740530949674,-0.06373638964244588,0.24899598393574296,0.004919827793079808,-0.004963058651391587,0.8305398284045504,18.78693269009988,19.01328127672759,0.32655413835838343,0.5060240963855421,-0.5530666484779434,-0.1951786309089646,-77.79458562740987,10.0,0.2,-0.006149786522146894,-7.7794585627409845,13.6
2006,MACD + tail-risk gate,0.20002026869167588,0.20265942959032346,0.1021586393705813,1.857513975804063,1.7672758333179974,4.13494066089599,-0.0490114480981233,110.0,22.3,-0.0038438092179219783,-0.01267603837921241,-0.028872357279674965,0.20002026869167588,0.12449799196787148,0.012657285418089841,-0.004877947816657439,1.915207469502227,34.0,34.40963855421687,0.2248995983935743,0.2248995983935743,4.0810928151158805,0.8893758375754874,75.57634999999989,17.0,0.5882352941176471,0.011090719293556284,4.4456676470588175,4.294117647058823
2008,MACD + tail-risk gate,-0.05920918169980194,-0.06084834237552872,0.04827220934159404,-1.2762435614161822,-0.644534365460636,-0.7202475590244268,-0.08448253883421364,244.0,244.0,-0.0017540317022743152,-0.009331529502193557,-0.04356274945524363,-0.05920918169980194,0.024489795918367346,0.010735682565567423,-0.006542625448869276,0.5181735640402895,11.0,11.314285714285715,0.07755102040816327,0.07755102040816327,-0.7008451985089192,-0.7634868166553408,-54.841049999999754,6.0,0.5,-0.009753839571068476,-9.140174999999958,4.166666666666667
2018,MACD + tail-risk gate,0.07037747938885719,0.07155228232842092,0.09480224481539475,0.7764435931646545,0.6309037879957459,1.0016928886296583,-0.07143135699636072,172.0,38.833333333333336,-0.008548680082473331,-0.01712443073527558,-0.04458941456010146,0.07037747938885719,0.2701612903225806,0.005963879850672458,-0.006291148938402608,1.2214350483249432,21.0,21.338709677419356,0.43548387096774194,0.43548387096774194,0.985246288859426,0.1616075452633017,68.98588499999983,11.0,0.5454545454545454,0.006610214173505632,6.2714440909090765,10.818181818181818
2020,MACD + tail-risk gate,0.2073012526865139,0.2073012526865139,0.10476277744409412,1.8513217664205697,1.5229052138007828,2.985057240811771,-0.06944632412815621,88.0,14.466666666666667,-0.008918296076231756,-0.01722646228764254,-0.038049686716367104,0.2073012526865139,0.2896825396825397,0.0071543832933439605,-0.005969461276748797,1.5907327957210353,24.0,24.0,0.4603174603174603,0.4603174603174603,2.985057240811771,0.4503441006638061,177.81630500000009,13.0,0.6153846153846154,0.015313561848489643,13.678177307692316,9.846153846153847
2022,MACD + tail-risk gate,0.005952197489633715,0.006024126287284881,0.06502423116669181,0.1247359051464848,0.09569944141641239,0.10678892802372549,-0.056411525040746646,144.0,60.5,-0.004863073402803053,-0.010932394834114555,-0.016840097274639754,0.005952197489633715,0.1285140562248996,0.006091955339568257,-0.004793032624323521,1.0428736563863406,15.0,15.180722891566264,0.25301204819277107,0.25301204819277107,0.10551385528638658,0.02352535198283802,-2.4687950000002488,8.0,0.375,0.0009165621818945785,-0.3085993750000302,8.875
2006,MACD + full defensive exposure,0.14385357726846282,0.14570733354899779,0.08226972116601126,1.6945754466080014,1.522822130996613,3.300877747608415,-0.044141996368864955,177.0,32.285714285714285,-0.0038299883435763487,-0.010820910790668156,-0.022352886906009894,0.14385357726846282,0.12449799196787148,0.009993002779264019,-0.004095964435874473,1.8007450702077563,31.296633654226717,31.673701529578846,0.18267538542537717,0.2248995983935743,3.25888244986419,0.7874819967314477,54.0050429675918,17.0,0.5882352941176471,0.008146300948696924,3.176767233387753,4.294117647058823
2008,MACD + full defensive exposure,-0.05090526836991527,-0.05232098379786032,0.03334579125626035,-1.5947377802074172,-0.7061965081445106,-0.8514358874561309,-0.061450291875976504,244.0,244.0,-0.0009126117415258833,-0.006592453638850859,-0.03670445147489143,-0.05090526836991527,0.024489795918367346,0.005988097240318677,-0.004612063981525194,0.4100069043848712,7.444523235979544,7.6572238998646736,0.048919869844748685,0.07755102040816327,-0.8283975033455663,-1.04058470579475,-44.762097540028634,6.0,0.5,-0.008488245014566576,-7.460349590004771,4.166666666666667
2018,MACD + full defensive exposure,0.08169386124226619,0.08306478529638883,0.07665402915466088,1.0793096324849119,0.964930573633045,2.114313981698592,-0.03928687319640978,86.0,20.363636363636363,-0.007795298809076931,-0.013075768756349802,-0.027478571263327423,0.08169386124226619,0.2701612903225806,0.005023502173491932,-0.004906816205163109,1.3191016472374961,20.385658126856555,20.7144590643865,0.3604110129049266,0.43548387096774194,2.079418762441287,0.22666860422441182,78.39210690971578,11.0,0.5454545454545454,0.007422947453395435,7.126555173610524,10.818181818181818
2020,MACD + full defensive exposure,0.09206957561838447,0.09206957561838447,0.07573821328169998,1.2010859798008429,0.8604805745550204,1.8424840606234123,-0.049970351215539055,207.0,25.88888888888889,-0.0059245576716401875,-0.01317088465082905,-0.019076335524417676,0.09206957561838447,0.2896825396825397,0.004497335875354703,-0.004315225687146863,1.3832859937136264,21.32389233999949,21.32389233999949,0.3006513541431407,0.4603174603174603,1.8424840606234123,0.3062336967707452,85.31230045013714,13.0,0.5384615384615384,0.007160483165864134,6.562484650010547,9.846153846153847
2022,MACD + full defensive exposure,0.0034932020035343125,0.003535363083672971,0.03251211558334591,0.1247359051464848,0.09569944141641239,0.12487983832901674,-0.028310118999021028,144.0,60.5,-0.0024315367014015265,-0.0054661974170572775,-0.008363904808560307,0.0034932020035343125,0.1285140562248996,0.0030459776697841284,-0.0023965163121617604,1.0428736563863406,7.5,7.590361445783132,0.12650602409638553,0.25301204819277107,0.1233905800132846,0.027612930123175998,-1.2343975000001244,8.0,0.375,0.0004795560256915521,-0.1542996875000151,8.875
