date,open,high,low,close,volume,log_close,log_return,simple_return,year,macd_fast_ema,macd_slow_ema,macd_line,macd_signal_line,macd_histogram,macd_raw_signal,macd_signal_executable,macd_slope_executable,realized_volatility,price_drawdown_recent_high,trend_strength,forecast_log_return,forecast_volatility,forecast_return_p05,forecast_return_p50,forecast_return_p95,ito_drift_annual,forecast_fit_start,forecast_fit_end,forecast_year,previous_close,split,volatility_scale,tail_risk_gate,posterior_uncertainty_proxy,uncertainty_penalty,forecast_volatility_p75,high_forecast_volatility,regime,base_defensive_position,profit_protection_cap,equity_protection_cap,open_trade_return_before,equity_drawdown_before,full_defensive_position,strategy,position,signal,turnover,strategy_return,benchmark_return,strategy_equity,benchmark_equity,point_change,strategy_points,benchmark_points,strategy_cumulative_points,benchmark_cumulative_points,entry,exit
2006-01-18,309.9,310.4,309.9,310.4,133170.0,5.737861788309064,0.0048441883845278255,0.004855940433797334,2006,307.83759316272887,308.463767896822,-0.6261747340931265,-1.7063012961338702,1.0801265620407436,1.0,1.0,0.7876573751572664,0.07361806344979212,-0.04246745195288293,-0.004190844616376532,0.0014593674970819915,0.0076994249380020275,-0.011414806893419522,0.001021480253089299,0.014013636982400862,0.3752478781483392,2000-07-31,2005-12-30,2006,308.9,train,0.9817992280013255,1.0,0.003842541337585992,0.9961721672679203,0.0061847473642723085,1.0,sideways,0.9780410647800515,1.0,1.0,0.0,0.0,0.9780410647800515,MACD + Ito hard gate,1.0,1.0,1.0,0.004355940433797334,0.004855940433797334,1.0043559404337974,1.009430894308943,1.5,1.34555,1.5,1.34555,2.8999999999999773,1,0
2006-01-19,310.6,310.6,310.5,310.5,1263170.0,5.738183901373533,0.00032211306446949806,0.0003221649484537181,2006,308.5982808305206,308.6145999044648,-0.016319073944202955,-1.4463040311816135,1.4299849572374106,1.0,1.0,0.870064166654231,0.07596935965644884,-0.037817730936143934,0.010745685444480513,0.001504767134575651,0.006836021672489536,-0.010415595647530026,0.0013193953937478812,0.012976669379931837,0.3850957322822558,2000-07-31,2005-12-30,2006,310.4,train,1.0,1.0,0.04009485212865882,0.9614507734110974,0.006577696707153885,1.0,sideways,0.9614507734110974,1.0,1.0,0.004855940433797334,0.0,0.9614507734110974,MACD + Ito hard gate,1.0,1.0,0.0,0.0003221649484537181,0.0003221649484537181,1.0046795087135765,1.0097560975609756,0.10000000000002274,0.10000000000002274,0.10000000000002274,1.4455500000000228,3.0,0,0
2006-01-20,316.6,316.6,313.4,313.4,712597.0,5.74748032992192,0.00929642854838697,0.009339774557165725,2006,309.970200593229,308.9690739856156,1.0011266076134007,-1.069776240597765,2.0709028482111655,1.0,1.0,0.6098556601489236,0.07575230884046873,-0.037507749535028,0.013050570962479524,0.0015151490189907085,0.005165813351429544,-0.006813056638278989,0.0016718606407842185,0.010137636161476532,0.38519107509242856,2000-07-31,2005-12-30,2006,310.5,train,1.0,1.0,0.0,1.0,0.006491588385375335,0.0,sideways,1.0,1.0,1.0,0.005179669796050668,0.0,1.0,MACD + Ito hard gate,1.0,1.0,0.0,0.009339774557165725,0.009339774557165725,1.0140629888271653,1.0191869918699186,2.8999999999999773,2.8999999999999773,2.8999999999999773,4.34555,5.899999999999977,0,0
2006-01-23,313.5,313.5,308.3,308.3,119100.0,5.731073334892105,-0.016406995029815796,-0.016273133375877324,2006,309.493000423735,308.91951294964406,0.573487474090939,-0.8169664383379645,1.3904539124289035,1.0,1.0,1.0174456815576036,0.07641616754463582,-0.028518288902665945,0.02051449039400821,0.0015565136354977434,0.008348000361725108,-0.010662614574954519,0.000503272357699699,0.014827793619341048,0.4010548027945747,2000-07-31,2005-12-30,2006,313.4,train,0.9055209789931564,1.0,0.0,1.0,0.006749913350710986,1.0,sideways,0.9055209789931564,1.0,1.0,0.014567821301392003,0.0,0.9055209789931564,MACD + Ito hard gate,1.0,1.0,0.0,-0.016273133375877324,-0.016273133375877324,0.99756100655844,1.0026016260162602,-5.099999999999966,-5.099999999999966,-5.099999999999966,-0.7544499999999656,0.8000000000000114,0,0
2006-01-24,308.2,308.2,306.8,306.8,487410.0,5.726196069493101,-0.004877265399003683,-0.0048653908530651435,2006,308.7235717312393,308.76251199041116,-0.038940259171852176,-0.6972701030816395,0.6583298439097873,1.0,1.0,-0.42763913352246163,0.09550322730701241,-0.044327340359578415,0.005216824258232888,0.001499924185041688,0.013147655340993792,-0.02021343871314332,0.0018745552618622593,0.023044728860378633,0.39985238705603326,2000-07-31,2005-12-30,2006,308.3,train,0.5749534243276839,0.0,5.50562564836099e-05,0.9999449467745409,0.007222000398910048,1.0,panic,0.0,1.0,1.0,-0.0019423761735187783,-0.014782903176314033,0.0,MACD + Ito hard gate,1.0,1.0,0.0,-0.0048653908530651435,-0.0048653908530651435,0.9927074823617561,0.9977235772357725,-1.5,-1.5,-1.5,-2.2544499999999656,-0.6999999999999886,0,0
2006-01-25,307.1,310.9,307.1,310.9,145100.0,5.739471317064708,0.013275247571606918,0.013363754889178514,2006,309.34540837945667,308.9208444355659,0.42456394389074603,-0.5246802497012725,0.9492441935920185,1.0,1.0,-0.6124277332627912,0.09492427709493888,-0.04897706137631741,-0.00032583903551630655,0.001490575220593044,0.009438805033154578,-0.013888031883066795,0.001456714548116027,0.01546318326242855,0.38687168597626176,2000-07-31,2005-12-30,2006,306.8,train,0.8008735675365598,1.0,0.0,1.0,0.007630840578498428,1.0,sideways,0.8008735675365598,1.0,1.0,0.0,-0.015228970551332321,0.8008735675365598,MACD + Ito hard gate,1.0,1.0,0.0,0.013363754889178514,0.013363754889178514,1.0059737818326921,1.0110569105691058,4.099999999999966,4.099999999999966,4.099999999999966,1.8455500000000002,3.3999999999999773,0,0
2006-01-26,312.9,313.3,312.9,313.3,690130.0,5.747161197958146,0.00768988089343825,0.0077195239626890455,2006,310.47529169961194,309.2452263292277,1.2300653703842386,-0.2547193850727323,1.4847847554569709,1.0,1.0,0.4635042030625982,0.10578933144042156,-0.03626782393056427,0.019010160603080806,0.0015732174117104342,0.012149894185719204,-0.01760868199382341,0.001462583812218281,0.022804344488990335,0.41507803926506437,2000-07-31,2005-12-30,2006,310.9,train,0.6221691600466459,1.0,0.011004251383952335,0.9891155241247613,0.0076994249380020275,1.0,sideways,0.6153971748338007,1.0,1.0,0.013363754889178514,-0.005083621810233696,0.6153971748338007,MACD + Ito hard gate,1.0,1.0,0.0,0.0077195239626890455,0.0077195239626890455,1.0137394205473866,1.0188617886178863,2.400000000000034,2.400000000000034,2.400000000000034,4.245550000000034,5.800000000000011,0,0
2006-01-27,312.3,312.3,312.3,312.3,375340.0,5.7439642642890325,-0.0031969336691135553,-0.0031918289179699855,2006,310.99663692829427,309.471505860396,1.5251310678982577,0.019103761538189268,1.5060273063600684,1.0,1.0,0.8055014264934925,0.10887554589853261,-0.028828270303781767,0.04259567387687202,0.0016145639863380024,0.010243046791514306,-0.015215437031601957,0.0018594023555349843,0.017478490184659638,0.42009932008319256,2000-07-31,2005-12-30,2006,313.3,train,0.7379922804264567,1.0,0.0,1.0,0.008185856505794337,1.0,sideways,0.7379922804264567,1.0,1.0,0.021186440677966045,-0.0004494654406891341,0.7379922804264567,MACD + Ito hard gate,1.0,1.0,0.0,-0.0031918289179699855,-0.0031918289179699855,1.0105037377495973,1.0156097560975612,-1.0,-1.0,-1.0,3.2455500000000344,4.800000000000011,0,0
2006-02-06,314.0,314.0,313.1,313.1,139360.0,5.74652262833236,0.0025583640433275434,0.002561639449247588,2006,311.59759780592447,309.74028320407035,1.8573146018541138,0.30190542927910075,1.555409172575013,1.0,1.0,0.2950656975140191,0.10899554579517381,-0.031928084314941096,0.03754152823920265,0.0016179544384963714,0.007440746688931059,-0.011471322125502505,0.0012687682562155468,0.01301216955990925,0.4147525838277609,2000-07-31,2005-12-30,2006,312.3,train,1.0,1.0,0.00014032152309839674,0.9998596981642689,0.008023712649863568,0.0,sideways,0.9998596981642689,1.0,1.0,0.01792698826597139,-0.002865221808140417,0.9998596981642689,MACD + Ito hard gate,1.0,1.0,0.0,0.002561639449247588,0.002561639449247588,1.013092283987829,1.0182113821138215,0.8000000000000114,0.8000000000000114,0.8000000000000114,4.045550000000046,5.600000000000023,0,0
2006-02-07,317.4,318.9,317.4,318.9,137110.0,5.764877574016012,0.018354945683651813,0.01852443308846996,2006,313.68399843280315,310.41878074450955,3.2652176882936033,0.7577996229736397,2.5074180653199636,1.0,1.0,0.3321835339558561,0.10809238697632807,-0.029448233106013633,0.025212835625409546,0.0016525456992750075,0.00599689680576344,-0.008213862111564404,0.0015541036837331563,0.011552560525450813,0.4210127137632932,2000-07-31,2005-12-30,2006,313.1,train,1.0,1.0,0.001856692095655088,0.99814674882116,0.007861568793932797,0.0,sideways,0.99814674882116,1.0,1.0,0.02053455019556716,-0.0004418389518071608,0.99814674882116,MACD + Ito hard gate,1.0,1.0,0.0,0.01852443308846996,0.01852443308846996,1.0318592442150067,1.0370731707317074,5.7999999999999545,5.7999999999999545,5.7999999999999545,9.84555,11.399999999999977,0,0
2006-02-08,324.3,325.0,324.3,325.0,1262890.0,5.783825182329737,0.01894760831372544,0.01912825337096269,2006,316.9171417377165,311.4988710597311,5.418270677985447,1.4747951698985333,3.9434755080869137,1.0,1.0,1.4079030864394895,0.12362022391074887,-0.011469311841289631,0.03741054001301247,0.0017159956133473771,0.01462645247482918,-0.020992918057658756,0.0007447245197274923,0.024802268871912173,0.45952766825043484,2000-07-31,2005-12-30,2006,318.9,train,0.5168231649604309,0.0,0.0,1.0,0.007861568793932797,1.0,panic,0.0,1.0,1.0,0.03943937418513688,0.0,0.0,MACD + Ito hard gate,1.0,1.0,0.0,0.01912825337096269,0.01912825337096269,1.0515969092815214,1.056910569105691,6.100000000000023,6.100000000000023,6.100000000000023,15.945550000000022,17.5,0,0
2006-02-09,325.3,325.5,325.3,325.5,1420760.0,5.785362461648624,0.0015372793188870304,0.0015384615384614886,2006,319.3693869555118,312.5359917219732,6.833395233538624,2.2991951796893164,4.5342000538493075,1.0,1.0,2.1530529896918438,0.1357316946716227,0.0,0.04669887278582929,0.0017786557653951974,0.017304323508105374,-0.025459441540390235,0.0023447716225284175,0.028500008256412482,0.486057579691842,2000-07-31,2005-12-30,2006,325.0,train,0.436843974665855,0.0,0.0,1.0,0.008348000361725108,1.0,panic,0.0,1.0,1.0,0.0,-0.0004990733744105746,0.0,MACD + Ito hard gate,1.0,1.0,0.0,0.0015384615384614886,0.0015384615384614886,1.053214750680416,1.0585365853658535,0.5,0.5,0.5,16.445550000000022,18.0,0,0
2006-02-10,322.6,325.2,322.6,325.2,1379630.0,5.784440377673656,-0.0009220839749684018,-0.0009216589861751334,2006,321.03527639679413,313.4740664092344,7.561209987559721,3.1087359193616866,4.452474068198034,1.0,1.0,1.4151245555531773,0.13106058108477323,0.0,0.03136882129277563,0.001775948475616956,0.011566690930051526,-0.01610224831328868,0.001744545843406384,0.021853738206597972,0.4644828741878651,2000-07-31,2005-12-30,2006,325.5,train,0.6535395045911259,1.0,0.0,1.0,0.00916610386529721,1.0,sideways,0.6535395045911259,1.0,1.0,0.0,-0.0004990733744105746,0.6535395045911259,MACD + Ito hard gate,1.0,1.0,0.0,-0.0009216589861751334,-0.0009216589861751334,1.0522440458410791,1.057560975609756,-0.30000000000001137,-0.30000000000001137,-0.30000000000001137,16.14555000000001,17.69999999999999,0,0
2006-02-13,324.7,324.7,324.5,324.5,115700.0,5.782285536144145,-0.0021548415295109535,-0.0021525215252151675,2006,322.0251974262815,314.29080223077256,7.7343951955089665,3.8203758079997296,3.914019387509237,1.0,1.0,0.7278147540210966,0.13115971809525476,-0.0009216589861751334,0.008372093023255811,0.0017792285438693834,0.008034356043014711,-0.011133362374559029,0.0026982209934840826,0.015121724484324063,0.4566679855034687,2000-07-31,2005-12-30,2006,325.2,train,0.9408706086353736,1.0,0.0,1.0,0.009840925912334441,0.0,sideways,0.9408706086353736,1.0,1.0,-0.0009216589861751334,-0.0014277199897158033,0.9408706086353736,MACD + Ito hard gate,1.0,1.0,0.0,-0.0021525215252151675,-0.0021525215252151675,1.0499790678826266,1.0552845528455284,-0.6999999999999886,-0.6999999999999886,-0.6999999999999886,15.445550000000022,17.0,0,0
2006-02-14,324.6,325.6,324.6,325.6,1530315.0,5.785669634128385,0.0033840979842398866,0.003389830508474745,2006,323.0465695902011,315.12852058404866,7.918049006152444,4.450787069253994,3.46726193689845,1.0,1.0,0.17318520794924552,0.13211777548055234,-0.003072196620583667,0.010588601681718934,0.001625380647352649,0.006090108270998353,-0.008911558053926258,0.0021285027030447387,0.011528921981601438,0.41439292169564906,2000-07-31,2005-12-30,2006,324.5,train,1.0,1.0,0.02016443525125533,0.9802341323080048,0.00963986547274451,0.0,sideways,0.9802341323080048,1.0,1.0,-0.003072196620583667,-0.003593533183405495,0.9802341323080048,MACD + Ito hard gate,1.0,1.0,0.0,0.003389830508474745,0.003389830508474745,1.053538318960195,1.0588617886178862,1.1000000000000227,1.1000000000000227,1.1000000000000227,16.545550000000045,18.100000000000023,0,0
2006-02-15,327.1,327.7,327.1,327.7,1409350.0,5.792098555704769,0.00642892157638375,0.006449631449631399,2006,324.37612113585794,316.05974128152656,8.316379854331387,5.045493651573593,3.2708862027577945,1.0,1.0,0.1836538106434773,0.1321369701127282,0.0,0.00929944203347799,0.0016885881284785336,0.005635928900904172,-0.00725833491320652,0.0018866032084295607,0.010648765864977133,0.42956426392959324,2000-07-31,2005-12-30,2006,325.6,train,1.0,1.0,0.0,1.0,0.009438805033154578,0.0,sideways,1.0,1.0,1.0,0.0003072196620583778,-0.00030225734215671984,1.0,MACD + Ito hard gate,1.0,1.0,0.0,0.006449631449631399,0.006449631449631399,1.0603332528355525,1.065691056910569,2.099999999999966,2.099999999999966,2.099999999999966,18.64555000000001,20.19999999999999,0,0
2006-02-16,330.8,331.1,330.8,331.1,1734548.0,5.802420444553201,0.010321888848432437,0.010375343301800566,2006,326.29722938275563,317.17383451993203,9.123394862823602,5.6728630686889785,3.4505317941346236,1.0,1.0,0.3983308481789436,0.1304150336913853,0.0,0.019601742377100217,0.0017405812871732526,0.006823667793815282,-0.008950902733570111,0.0018148613714172694,0.01292317664021644,0.4445004613767302,2000-07-31,2005-12-30,2006,327.7,train,1.0,1.0,0.0,1.0,0.00916610386529721,0.0,sideways,1.0,1.0,1.0,0.00675883256528409,0.0,1.0,MACD + Ito hard gate,1.0,1.0,0.0,0.010375343301800566,0.010375343301800566,1.0713345743480363,1.076747967479675,3.400000000000034,3.400000000000034,3.400000000000034,22.045550000000045,23.600000000000023,0,0
2006-02-17,335.3,339.8,335.3,339.8,1546490.0,5.828357209237832,0.02593676468463091,0.026276049531863466,2006,330.15516384482544,318.84984677771484,11.305317067110593,6.539394453061535,4.7659226140490585,1.0,1.0,0.8070150084922147,0.13220712934764767,0.0,0.03275109170305668,0.0018130281647205718,0.00945175483750746,-0.013824124143191684,0.0019515430130534201,0.01838779364255772,0.4681717028349699,2000-07-31,2005-12-30,2006,331.1,train,0.7997762944704158,1.0,0.035877108341778596,0.965365478150965,0.008893402697439844,1.0,sideways,0.7720764249252399,1.0,1.0,0.017204301075268935,0.0,0.7720764249252399,MACD + Ito hard gate,1.0,1.0,0.0,0.026276049531863466,0.026276049531863466,1.099485014688803,1.1050406504065042,8.699999999999989,8.699999999999989,8.699999999999989,30.745550000000033,32.30000000000001,0,0
2006-02-20,351.4,354.0,351.4,354.0,1754430.0,5.869296913133774,0.04093970389594226,0.0417892878163626,2006,336.9679741748753,321.4535618312175,15.514412343657796,7.92016643623019,7.594245907427606,1.0,1.0,2.181922204286991,0.1498120614481744,0.0,0.06486994672516455,0.0018883560403087996,0.020492682620792537,-0.03141747237744561,0.002709867395738617,0.0360627146931464,0.5291068399436453,2000-07-31,2005-12-30,2006,339.8,train,0.3688774964247309,0.0,0.0008789741087307235,0.999121797808258,0.009442042484242798,1.0,panic,0.0,1.0,1.0,0.04393241167434714,0.0,0.0,MACD + Ito hard gate,1.0,1.0,0.0,0.0417892878163626,0.0417892878163626,1.1454317104174112,1.151219512195122,14.199999999999989,14.199999999999989,14.199999999999989,44.945550000000026,46.5,0,0
2006-02-21,366.7,366.7,366.5,366.5,265250.0,5.903998521326706,0.034701608192931666,0.035310734463276816,2006,345.40569583919665,324.7903350289051,20.615360810291577,9.873273263008866,10.742087547282711,1.0,1.0,4.2090952765472025,0.19328003553924397,0.0,0.1142587346553352,0.002246262668346197,0.03326316974912217,-0.052358852784900774,2.987102040656229e-05,0.05270978137485106,0.706179924042429,2000-07-31,2005-12-30,2006,354.0,train,0.22725703885703907,0.0,0.0,1.0,0.00945175483750746,1.0,panic,0.0,1.0,1.0,0.0,-0.00038603821246263603,0.0,MACD + Ito hard gate,0.0,0.0,1.0,-0.0005,0.035310734463276816,1.1448589945622025,1.191869918699187,12.5,-0.177,12.5,44.768550000000026,59.0,0,1
2006-02-22,373.3,373.3,364.4,364.4,2245670.0,5.898252165385803,-0.005746355940902781,-0.005729877216916868,2006,350.83263988514045,327.7243842860232,23.10825559911723,11.909424391640922,11.198831207476307,1.0,1.0,5.100948466633781,0.21629483015839676,0.0,0.15324103209565765,0.00231193788639229,0.03373105838386109,-0.05187043038227552,0.0014825498529233093,0.05598307798377187,0.7261927435480674,2000-07-31,2005-12-30,2006,366.5,train,0.22410472194970762,0.0,0.0,1.0,0.010045223803012595,1.0,panic,0.0,1.0,1.0,0.0,-0.00038603821246263603,0.0,MACD + Ito hard gate,0.0,0.0,0.0,-0.0,-0.005729877216916868,1.1448589945622025,1.185040650406504,-2.1000000000000227,-0.0,-2.1000000000000227,44.768550000000026,56.89999999999998,0,0
2006-02-23,367.9,368.9,367.9,368.9,1527620.0,5.91052560460263,0.012273439216826887,0.012349066959385313,2006,355.9947427751003,330.7744298944659,25.220312880634367,13.957253389947606,11.26305949068676,1.0,1.0,2.4928947888256516,0.22188707483112402,-0.005729877216916868,0.14916430148218218,0.002322184690074279,0.02233651537251546,-0.03479922941771388,0.0015497511346848868,0.037418881027485196,0.6485771015417972,2000-07-31,2005-12-30,2006,364.4,train,0.3384274285453704,0.0,0.0,1.0,0.010904868860782915,1.0,panic,0.0,1.0,1.0,0.0,-0.00038603821246263603,0.0,MACD + Ito hard gate,1.0,1.0,1.0,0.011849066959385313,0.012349066959385313,1.1584245054478246,1.1996747967479675,4.5,4.3178,4.5,49.086350000000024,61.39999999999998,1,0
2006-02-24,373.3,373.5,373.3,373.5,1800600.0,5.922918004572872,0.012392399970241996,0.012469503930604642,2006,360.99624483935736,333.9392869393203,27.056957900037048,15.972592545345982,11.084365354691066,1.0,1.0,2.1120572815171386,0.22207129344520718,0.0,0.16777461221905665,0.0023463202715802733,0.017751674945747423,-0.02826868425706677,0.0030365940881617436,0.033188671588880905,0.6314079693831578,2000-07-31,2005-12-30,2006,368.9,train,0.4258352793912239,0.0,0.05229773678702565,0.9503013881349721,0.011712491743968446,1.0,panic,0.0,1.0,1.0,0.0,-0.00038603821246263603,0.0,MACD + Ito hard gate,1.0,1.0,0.0,0.012469503930604642,0.012469503930604642,1.172869484371815,1.2146341463414636,4.600000000000023,4.600000000000023,4.600000000000023,53.68635000000005,66.0,0,0
